accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr
0.25,0.2,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.20591864362391576,"[[0, 3], [3, 2]]",valence,0.2,0.25,0.25,3,0.6,1,3,1.0,-0.6000000000000001,0.6033468940932645,-0.6,subject_dependent,rbf_svm,0.0,0.4,0.30357142857142855,0.2,0.25,0.25,0.2,0.25,0.25,0.8666666666666667,0,0.0,2,0.4
0.75,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.28874607592941115,"[[0, 2], [0, 6]]",valence,0.42857142857142855,0.75,0.6428571428571428,0,0.0,2,2,1.0,0.0,0.7771352309341721,0.0,subject_dependent,rbf_svm,0.0,0.75,0.7,0.375,0.75,0.5625,0.5,0.75,0.75,0.25,0,0.0,6,1.0
0.5,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.2228326446484969,"[[1, 1], [3, 3]]",valence,0.4666666666666667,0.5,0.5333333333333333,3,0.5,3,1,0.5,0.0,0.6385510879865477,0.0,subject_dependent,rbf_svm,0.25,0.75,0.26785714285714285,0.5,0.5,0.625,0.5,0.5,0.5,0.6666666666666667,1,0.5,3,0.5
0.375,0.43333333333333335,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.3962530910601449,"[[1, 4], [1, 2]]",valence,0.36507936507936506,0.375,0.34523809523809523,1,0.3333333333333333,4,4,0.8,-0.11111111111111116,1.0334240646833819,-0.14907119849998599,subject_dependent,rbf_svm,0.5,0.3333333333333333,0.6861904761904762,0.41666666666666663,0.375,0.4375,0.43333333333333335,0.375,0.375,0.39999999999999997,1,0.2,2,0.6666666666666666
0.625,0.43333333333333335,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 1, 1], [0, 1, 4]]",valence,0.4090909090909091,0.625,0.5795454545454546,,,0,,,0.19999999999999996,0.9871257520491643,0.21004201260420147,subject_dependent,rbf_svm,,,0.33499999999999996,0.38888888888888884,0.625,0.5416666666666666,0.43333333333333335,0.625,0.625,0.19761904761904767,,,,
0.625,0.2777777777777778,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 0, 1], [0, 1, 5]]",valence,0.25641025641025644,0.625,0.576923076923077,,,1,,,-0.1428571428571428,0.9220020964672637,-0.15724272550828775,subject_dependent,rbf_svm,,,0.3738095238095238,0.2380952380952381,0.625,0.5357142857142857,0.2777777777777778,0.625,0.625,0.2619047619047619,,,,
0.25,0.19444444444444442,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 1, 2], [0, 3, 1]]",valence,0.17857142857142858,0.25,0.23660714285714285,,,2,,,-0.29729729729729737,1.1064451143971892,-0.32579188276750076,subject_dependent,rbf_svm,,,0.6712962962962963,0.17777777777777778,0.25,0.24166666666666667,0.19444444444444442,0.25,0.25,0.6361111111111111,,,,
0.625,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.3573624756476972,"[[0, 3], [0, 5]]",valence,0.38461538461538464,0.625,0.4807692307692308,0,0.0,3,3,1.0,0.0,,0.0,subject_dependent,rbf_svm,0.0,0.625,,0.3125,0.625,0.390625,0.5,0.625,0.625,,0,0.0,5,1.0
0.625,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 1], [0, 0, 2], [0, 0, 5]]",valence,0.25641025641025644,0.625,0.4807692307692308,,,4,,,0.0,0.9254847002363353,0.0,subject_dependent,rbf_svm,,,0.48484126984126985,0.20833333333333334,0.625,0.390625,0.3333333333333333,0.625,0.625,0.5246031746031746,,,,
0.75,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 5, 0], [0, 1, 1]]",valence,0.4696969696969697,0.75,0.6931818181818181,,,0,,,0.4666666666666667,0.9237152821545873,0.4900980294098034,subject_dependent,rbf_svm,,,0.625,0.4444444444444445,0.75,0.6458333333333334,0.5,0.75,0.75,0.6111111111111112,,,,
0.5,0.38888888888888884,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 2, 2], [0, 1, 2]]",valence,0.35714285714285715,0.5,0.4642857142857143,,,1,,,0.11111111111111116,0.9870725688031476,0.11470786693528087,subject_dependent,rbf_svm,,,0.4494708994708995,0.3333333333333333,0.5,0.4375,0.38888888888888884,0.5,0.5,0.44107142857142856,,,,
0.5,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.24547209277096632,"[[0, 0, 0], [2, 2, 0], [0, 2, 2]]",valence,0.38888888888888884,0.5,0.5833333333333333,,,2,,,0.19999999999999996,,0.22360679774997896,subject_dependent,rbf_svm,,,,0.5,0.5,0.75,0.3333333333333333,0.5,0.5,,,,,
0.5,0.5333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.3128229382914868,"[[2, 3], [1, 2]]",valence,0.5,0.5,0.5,1,0.3333333333333333,3,3,0.6,0.05882352941176472,,0.06666666666666667,subject_dependent,rbf_svm,0.6666666666666666,0.4,,0.5333333333333333,0.5,0.5666666666666667,0.5333333333333333,0.5,0.5,,2,0.4,2,0.6666666666666666
0.625,0.5555555555555555,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 3, 0], [0, 1, 2]]",valence,0.48888888888888893,0.625,0.55,,,4,,,0.4,1.2407490024287642,0.5039526306789696,subject_dependent,rbf_svm,,,0.5263227513227514,0.5,0.625,0.5625,0.5555555555555555,0.625,0.625,0.561111111111111,,,,
