accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr
0.625,0.4166666666666667,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.39814041954741863,"[[0, 2], [1, 5]]",valence,0.38461538461538464,0.625,0.576923076923077,1,0.16666666666666666,3,2,1.0,-0.19999999999999996,,-0.2182178902359924,subject_dependent,rbf_svm,0.0,0.7142857142857143,,0.35714285714285715,0.625,0.5357142857142857,0.4166666666666667,0.625,0.625,,0,0.0,5,0.8333333333333334
0.25,0.2222222222222222,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 2, 0], [2, 1, 0], [1, 1, 0]]",valence,0.19047619047619047,0.25,0.21428571428571427,,,4,,,-0.19999999999999996,1.2543798750464172,-0.2182178902359924,subject_dependent,rbf_svm,,,0.46798941798941796,0.16666666666666666,0.25,0.1875,0.2222222222222222,0.25,0.25,0.5888888888888889,,,,
0.75,0.7222222222222222,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 1, 0], [1, 1, 0], [0, 0, 3]]",valence,0.7222222222222222,0.75,0.75,,,0,,,0.6190476190476191,1.012109226720601,0.6190476190476191,subject_dependent,rbf_svm,,,0.7142857142857143,0.7222222222222222,0.75,0.75,0.7222222222222222,0.75,0.75,0.75,,,,
0.875,0.9,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.3906419021955715,"[[3, 0], [1, 4]]",valence,0.873015873015873,0.875,0.876984126984127,1,0.2,1,0,0.0,0.75,,0.7745966692414834,subject_dependent,rbf_svm,0.75,1.0,,0.875,0.875,0.90625,0.9,0.875,0.875,,3,1.0,4,0.8
0.5,0.6388888888888888,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[2, 1, 0], [0, 1, 0], [2, 1, 1]]",valence,0.4904761904761905,0.5,0.4767857142857143,,,2,,,0.28888888888888886,1.0260853550237239,0.34210526315789475,subject_dependent,rbf_svm,,,0.5879629629629629,0.611111111111111,0.5,0.7291666666666666,0.6388888888888888,0.5,0.5,0.7103174603174603,,,,
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 0, 3], [0, 0, 4]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,3,,,0.0,1.103383832223777,0.0,subject_dependent,rbf_svm,,,0.5736111111111111,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.5611111111111111,,,,
0.75,0.7777777777777777,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[2, 0, 0], [1, 2, 0], [0, 1, 2]]",valence,0.7555555555555555,0.75,0.75,,,4,,,0.627906976744186,0.905171275387927,0.6428571428571429,subject_dependent,rbf_svm,,,0.8796296296296297,0.7777777777777777,0.75,0.7916666666666666,0.7777777777777777,0.75,0.75,0.9333333333333332,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 2, 1], [0, 2, 1]]",valence,0.2814814814814815,0.375,0.31666666666666665,,,0,,,0.0,1.154589271666992,0.0,subject_dependent,rbf_svm,,,0.5601851851851852,0.27777777777777773,0.375,0.3125,0.3333333333333333,0.375,0.375,0.5388888888888889,,,,
0.875,0.9166666666666666,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 0, 0], [0, 3, 0], [1, 0, 3]]",valence,0.8412698412698413,0.875,0.8869047619047619,,,1,,,0.8048780487804879,0.8651649813679012,0.8260331876309022,subject_dependent,rbf_svm,,,0.6472222222222223,0.8333333333333334,0.875,0.9375,0.9166666666666666,0.875,0.875,0.6013888888888889,,,,
0.625,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 0], [0, 2, 2]]",valence,0.4444444444444444,0.625,0.5833333333333333,,,2,,,0.368421052631579,2.111464593698262,0.4635863249727653,subject_dependent,rbf_svm,,,0.44755291005291004,0.5,0.625,0.6875,0.5,0.625,0.625,0.41011904761904766,,,,
0.75,0.7333333333333334,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.3977534294552562,"[[4, 1], [1, 2]]",valence,0.7333333333333334,0.75,0.75,1,0.3333333333333333,3,1,0.2,0.4666666666666667,,0.4666666666666667,subject_dependent,rbf_svm,0.8,0.6666666666666666,,0.7333333333333334,0.75,0.75,0.7333333333333334,0.75,0.75,,4,0.8,2,0.6666666666666666
0.625,0.47222222222222215,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 1], [0, 1, 2]]",valence,0.4444444444444444,0.625,0.5833333333333333,,,4,,,0.3142857142857143,0.897174344311745,0.32579188276750076,subject_dependent,rbf_svm,,,0.6157407407407407,0.4222222222222222,0.625,0.55,0.47222222222222215,0.625,0.625,0.7547619047619047,,,,
0.375,0.25,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 3, 0], [0, 3, 1], [1, 0, 0]]",valence,0.19999999999999998,0.375,0.3,,,0,,,-0.11111111111111116,1.073180383266283,-0.12725695259515554,subject_dependent,rbf_svm,,,0.47261904761904766,0.16666666666666666,0.375,0.25,0.25,0.375,0.375,0.528968253968254,,,,
0.25,0.2222222222222222,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 3, 0], [0, 2, 1], [0, 2, 0]]",valence,0.13333333333333333,0.25,0.15000000000000002,,,1,,,-0.1707317073170731,1.1626285189839924,-0.28867513459481287,subject_dependent,rbf_svm,,,0.3357142857142857,0.09523809523809523,0.25,0.10714285714285714,0.2222222222222222,0.25,0.25,0.27777777777777773,,,,
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 4, 0], [0, 2, 0]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,2,,,0.0,1.3407613945516943,0.0,subject_dependent,rbf_svm,,,0.4361111111111111,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.40277777777777773,,,,
0.5,0.5833333333333334,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 1, 0], [0, 2, 0], [0, 3, 1]]",valence,0.5222222222222221,0.5,0.49166666666666664,,,3,,,0.30434782608695654,1.297804805108577,0.43412157106222965,subject_dependent,rbf_svm,,,0.5138888888888888,0.7777777777777777,0.5,0.8333333333333333,0.5833333333333334,0.5,0.5,0.5277777777777778,,,,
0.375,0.19999999999999998,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [2, 3, 0], [1, 0, 0]]",valence,0.19999999999999998,0.375,0.375,,,4,,,-0.21212121212121215,1.0296094074162434,-0.21917850187980234,subject_dependent,rbf_svm,,,0.4353174603174603,0.19999999999999998,0.375,0.375,0.19999999999999998,0.375,0.375,0.47301587301587295,,,,
0.625,0.625,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.30671061202146543,"[[1, 3], [0, 4]]",valence,0.5636363636363637,0.625,0.5636363636363637,0,0.0,0,3,0.75,0.25,0.8121299078401556,0.3779644730092272,subject_dependent,rbf_svm,1.0,0.5714285714285714,0.875,0.7857142857142857,0.625,0.7857142857142857,0.625,0.625,0.625,0.25,1,0.25,4,1.0
0.5,0.6,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.3188920701793029,"[[3, 0], [4, 1]]",valence,0.4666666666666667,0.5,0.4333333333333333,4,0.8,1,0,0.0,0.1578947368421053,0.8372382176703124,0.29277002188455997,subject_dependent,rbf_svm,0.42857142857142855,1.0,1.0,0.7142857142857143,0.5,0.7857142857142857,0.6,0.5,0.5,0.0,3,1.0,1,0.2
0.625,0.6333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.24719367530314026,"[[3, 2], [1, 2]]",valence,0.6190476190476191,0.625,0.6309523809523809,1,0.3333333333333333,2,2,0.4,0.25,0.7056819398044428,0.2581988897471611,subject_dependent,rbf_svm,0.75,0.5,0.6783333333333333,0.625,0.625,0.65625,0.6333333333333333,0.625,0.625,0.6,3,0.6,2,0.6666666666666666
0.75,0.8333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.25452539221997905,"[[4, 2], [0, 2]]",valence,0.7333333333333334,0.75,0.7666666666666667,0,0.0,3,2,0.3333333333333333,0.5,0.7030434183621904,0.5773502691896258,subject_dependent,rbf_svm,1.0,0.5,0.9761904761904762,0.75,0.75,0.875,0.8333333333333333,0.75,0.75,0.08333333333333331,4,0.6666666666666666,2,1.0
0.625,0.75,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.22780979141630495,"[[3, 3], [0, 2]]",valence,0.6190476190476191,0.625,0.6428571428571428,0,0.0,4,3,0.5,0.33333333333333337,0.6485881779219874,0.4472135954999579,subject_dependent,rbf_svm,1.0,0.4,0.8972222222222223,0.7,0.625,0.85,0.75,0.625,0.625,0.3333333333333333,3,0.5,2,1.0
0.625,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 0], [0, 2, 2]]",valence,0.4444444444444444,0.625,0.5833333333333333,,,0,,,0.368421052631579,,0.4635863249727653,subject_dependent,rbf_svm,,,,0.5,0.625,0.6875,0.5,0.625,0.625,,,,,
0.875,0.875,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.42500317049164515,"[[3, 1], [0, 4]]",valence,0.873015873015873,0.875,0.873015873015873,0,0.0,1,1,0.25,0.75,,0.7745966692414834,subject_dependent,rbf_svm,1.0,0.8,,0.9,0.875,0.9,0.875,0.875,0.875,,3,0.75,4,1.0
1.0,1.0,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.6996795450271787,"[[5, 0], [0, 3]]",valence,1.0,1.0,1.0,0,0.0,2,0,0.0,1.0,,1.0,subject_dependent,rbf_svm,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,5,1.0,3,1.0
0.75,0.8,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.3599945684528886,"[[3, 2], [0, 3]]",valence,0.75,0.75,0.75,0,0.0,3,2,0.4,0.5294117647058824,,0.6,subject_dependent,rbf_svm,1.0,0.6,,0.8,0.75,0.85,0.8,0.75,0.75,,3,0.6,3,1.0
0.75,0.8,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.24403525500009116,"[[3, 2], [0, 3]]",valence,0.75,0.75,0.75,0,0.0,4,2,0.4,0.5294117647058824,,0.6,subject_dependent,rbf_svm,1.0,0.6,,0.8,0.75,0.85,0.8,0.75,0.75,,3,0.6,3,1.0
0.375,0.25,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 3, 1], [0, 2, 0]]",valence,0.19999999999999998,0.375,0.3,,,0,,,-0.11111111111111116,1.1044095821180757,-0.12909944487358055,subject_dependent,rbf_svm,,,0.4559523809523809,0.16666666666666666,0.375,0.25,0.25,0.375,0.375,0.5486111111111112,,,,
0.375,0.25,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 3, 1], [0, 3, 0]]",valence,0.19999999999999998,0.375,0.3,,,1,,,-0.17647058823529416,0.8774241878689198,-0.19867985355975656,subject_dependent,rbf_svm,,,0.6,0.16666666666666666,0.375,0.25,0.25,0.375,0.375,0.7107142857142857,,,,
0.375,0.3,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 1, 1], [0, 3, 2]]",valence,0.2619047619047619,0.375,0.3839285714285714,,,2,,,-0.02564102564102555,0.9360325106880167,-0.03131121455425748,subject_dependent,rbf_svm,,,0.6483333333333333,0.2888888888888889,0.375,0.4666666666666666,0.3,0.375,0.375,0.6333333333333333,,,,
0.625,0.625,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.24859274750351676,"[[2, 2], [1, 3]]",valence,0.6190476190476191,0.625,0.6190476190476191,1,0.25,3,2,0.5,0.25,,0.2581988897471611,subject_dependent,rbf_svm,0.6666666666666666,0.6,,0.6333333333333333,0.625,0.6333333333333333,0.625,0.625,0.625,,2,0.5,3,0.75
0.625,0.43333333333333335,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [1, 4, 0], [0, 1, 1]]",valence,0.4646464646464647,0.625,0.6212121212121212,,,4,,,0.22580645161290325,1.586334073769602,0.23543547789870936,subject_dependent,rbf_svm,,,0.5030952380952382,0.5555555555555555,0.625,0.6666666666666666,0.43333333333333335,0.625,0.625,0.5246031746031746,,,,
0.375,0.25,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 1], [0, 3, 0]]",valence,0.1818181818181818,0.375,0.2727272727272727,,,0,,,-0.21212121212121215,1.0094634275251044,-0.30348848933344197,subject_dependent,rbf_svm,,,0.5231481481481481,0.14285714285714285,0.375,0.21428571428571427,0.25,0.375,0.375,0.5873015873015873,,,,
0.625,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 3, 0], [0, 2, 2]]",valence,0.44047619047619047,0.625,0.5669642857142857,,,1,,,0.3513513513513513,1.0549567656642909,0.38502677054341,subject_dependent,rbf_svm,,,0.4518518518518518,0.4222222222222222,0.625,0.5583333333333333,0.5,0.625,0.625,0.5539682539682539,,,,
0.375,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 0], [0, 4, 0]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,2,,,0.0,1.1609522153267795,0.0,subject_dependent,rbf_svm,,,0.41984126984126985,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.3966269841269841,,,,
0.625,0.7,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.2188636783019461,"[[2, 3], [0, 3]]",valence,0.6190476190476191,0.625,0.6071428571428571,0,0.0,3,3,0.6,0.33333333333333337,,0.4472135954999579,subject_dependent,rbf_svm,1.0,0.5,,0.75,0.625,0.8125,0.7,0.625,0.625,,2,0.4,3,1.0
0.625,0.4166666666666667,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.27077814692536506,"[[5, 1], [2, 0]]",valence,0.38461538461538464,0.625,0.576923076923077,2,1.0,4,1,0.16666666666666666,-0.19999999999999996,,-0.2182178902359924,subject_dependent,rbf_svm,0.7142857142857143,0.0,,0.35714285714285715,0.625,0.5357142857142857,0.4166666666666667,0.625,0.625,,5,0.8333333333333334,0,0.0
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 1, 0], [0, 4, 0], [0, 3, 0]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,0,,,0.0,1.0224262742511365,0.0,subject_dependent,rbf_svm,,,0.3928571428571428,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.4251984126984127,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.1}",,"[[0, 1, 0], [0, 3, 0], [0, 4, 0]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,1,,,0.0,1.0554698865166499,0.0,subject_dependent,rbf_svm,,,0.3333333333333333,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.5,,,,
0.25,0.2,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.26047106503622014,"[[2, 3], [3, 0]]",valence,0.2,0.25,0.25,3,1.0,2,3,0.6,-0.6000000000000001,,-0.6,subject_dependent,rbf_svm,0.4,0.0,,0.2,0.25,0.25,0.2,0.25,0.25,,2,0.4,0,0.0
0.625,0.4444444444444444,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 4, 0], [0, 2, 1]]",valence,0.4090909090909091,0.625,0.5511363636363636,,,3,,,0.2727272727272727,1.0853319922641456,0.390199486285854,subject_dependent,rbf_svm,,,0.513425925925926,0.5238095238095238,0.625,0.6607142857142857,0.4444444444444444,0.625,0.625,0.5932539682539683,,,,
0.125,0.125,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.4191324980671679,"[[1, 3], [4, 0]]",valence,0.1111111111111111,0.125,0.1111111111111111,4,1.0,4,3,0.75,-0.75,,-0.7745966692414834,subject_dependent,rbf_svm,0.2,0.0,,0.1,0.125,0.1,0.125,0.125,0.125,,1,0.25,0,0.0
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 0, 2], [1, 1, 0], [0, 2, 0]]",valence,0.3238095238095238,0.375,0.3857142857142857,,,0,,,0.04761904761904767,1.0983222034002276,0.048795003647426664,subject_dependent,rbf_svm,,,0.5190476190476191,0.3333333333333333,0.375,0.41666666666666663,0.3333333333333333,0.375,0.375,0.5277777777777778,,,,
0.5,0.3611111111111111,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 1, 1], [1, 0, 0], [0, 1, 3]]",valence,0.3833333333333333,0.5,0.525,,,1,,,0.19999999999999996,1.17442912021325,0.20519567041703082,subject_dependent,rbf_svm,,,0.3360449735449736,0.4166666666666667,0.5,0.5625,0.3611111111111111,0.5,0.5,0.3341269841269841,,,,
0.125,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 2], [0, 1, 0], [3, 1, 0]]",valence,0.16666666666666666,0.125,0.0625,,,2,,,-0.2727272727272727,1.2058386156366536,-0.30037570459305535,subject_dependent,rbf_svm,,,0.3855820105820105,0.1111111111111111,0.125,0.041666666666666664,0.3333333333333333,0.125,0.125,0.34722222222222215,,,,
0.5,0.5555555555555555,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 0, 0], [1, 1, 1], [2, 0, 1]]",valence,0.4904761904761905,0.5,0.48035714285714287,,,3,,,0.28888888888888886,1.198903462767382,0.34401648061622603,subject_dependent,rbf_svm,,,0.4689153439153439,0.6333333333333333,0.5,0.6625,0.5555555555555555,0.5,0.5,0.44999999999999996,,,,
0.375,0.38888888888888884,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 0, 1], [2, 0, 1], [1, 0, 1]]",valence,0.3,0.375,0.2875,,,4,,,0.06976744186046513,1.133163129587889,0.08451542547285165,subject_dependent,rbf_svm,,,0.5383597883597884,0.24444444444444446,0.375,0.23333333333333334,0.38888888888888884,0.375,0.375,0.6222222222222222,,,,
0.75,0.6666666666666667,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.2758097751773553,"[[5, 1], [1, 1]]",valence,0.6666666666666667,0.75,0.75,1,0.5,0,1,0.16666666666666666,0.33333333333333337,,0.3333333333333333,subject_dependent,rbf_svm,0.8333333333333334,0.5,,0.6666666666666667,0.75,0.75,0.6666666666666667,0.75,0.75,,5,0.8333333333333334,1,0.5
0.75,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",0.20507579899875392,"[[0, 2], [0, 6]]",valence,0.42857142857142855,0.75,0.6428571428571428,0,0.0,1,2,1.0,0.0,,0.0,subject_dependent,rbf_svm,0.0,0.75,,0.375,0.75,0.5625,0.5,0.75,0.75,,0,0.0,6,1.0
0.625,0.625,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.27369593758752025,"[[3, 1], [2, 2]]",valence,0.6190476190476191,0.625,0.6190476190476191,2,0.5,2,1,0.25,0.25,,0.2581988897471611,subject_dependent,rbf_svm,0.6,0.6666666666666666,,0.6333333333333333,0.625,0.6333333333333333,0.625,0.625,0.625,,3,0.75,2,0.5
0.5,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 0, 2], [0, 0, 4]]",valence,0.24242424242424243,0.5,0.36363636363636365,,,3,,,0.05882352941176472,1.3026858771389478,0.08451542547285165,subject_dependent,rbf_svm,,,0.3694444444444444,0.19047619047619047,0.5,0.2857142857142857,0.3333333333333333,0.5,0.5,0.3888888888888889,,,,
0.75,0.5833333333333334,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 1], [0, 0, 3]]",valence,0.5357142857142857,0.75,0.6964285714285714,,,4,,,0.5555555555555556,1.0596055915423097,0.5735393346764044,subject_dependent,rbf_svm,,,0.3534391534391534,0.5,0.75,0.65625,0.5833333333333334,0.75,0.75,0.33035714285714285,,,,
0.25,0.2333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 1, 4], [0, 1, 1]]",valence,0.17857142857142858,0.25,0.22767857142857142,,,0,,,-0.23076923076923084,0.8950696767900768,-0.28180093098831727,subject_dependent,rbf_svm,,,0.6144444444444445,0.17777777777777778,0.25,0.2583333333333333,0.2333333333333333,0.25,0.25,0.7690476190476191,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [1, 1, 0], [0, 2, 2]]",valence,0.31746031746031744,0.375,0.40476190476190477,,,1,,,0.09090909090909094,1.3058241492553315,0.10846522890932808,subject_dependent,rbf_svm,,,0.38055555555555554,0.39999999999999997,0.375,0.55,0.3333333333333333,0.375,0.375,0.42361111111111116,,,,
0.25,0.25,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 1, 1], [0, 3, 1]]",valence,0.19047619047619047,0.25,0.21428571428571427,,,2,,,-0.1428571428571428,1.2013342849595725,-0.1732050807568877,subject_dependent,rbf_svm,,,0.4222222222222222,0.17777777777777778,0.25,0.21666666666666667,0.25,0.25,0.25,0.4444444444444445,,,,
0.0,0.0,"{""clf__C"": 0.1, ""clf__gamma"": 0.001}",0.25436711781382393,"[[0, 0, 0], [5, 0, 0], [3, 0, 0]]",valence,0.0,0.0,0.0,,,3,,,0.0,,0.0,subject_dependent,rbf_svm,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0.25,0.25,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 1, 3], [0, 1, 1]]",valence,0.19047619047619047,0.25,0.21428571428571427,,,4,,,-0.1428571428571428,1.0210754782259361,-0.1732050807568877,subject_dependent,rbf_svm,,,0.6333333333333333,0.17777777777777778,0.25,0.21666666666666667,0.25,0.25,0.25,0.6597222222222222,,,,
0.25,0.25,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [2, 1, 1], [0, 1, 1]]",valence,0.22857142857142856,0.25,0.24285714285714285,,,0,,,-0.1428571428571428,1.131272986935449,-0.14638501094227999,subject_dependent,rbf_svm,,,0.525,0.2222222222222222,0.25,0.25,0.25,0.25,0.25,0.5416666666666666,,,,
0.5,0.4444444444444444,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [1, 2, 0], [0, 1, 2]]",valence,0.41269841269841273,0.5,0.4642857142857143,,,1,,,0.2195121951219512,1.068374549382745,0.2252817784447915,subject_dependent,rbf_svm,,,0.5568783068783069,0.38888888888888884,0.5,0.4375,0.4444444444444444,0.5,0.5,0.5333333333333333,,,,
0.375,0.4444444444444444,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 2], [0, 2, 0], [1, 1, 1]]",valence,0.3333333333333333,0.375,0.29166666666666663,,,2,,,0.09090909090909094,1.118044500545044,0.10012523486435178,subject_dependent,rbf_svm,,,0.4749999999999999,0.27777777777777773,0.375,0.25,0.4444444444444444,0.375,0.375,0.5222222222222223,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 1], [1, 0, 1], [0, 0, 3]]",valence,0.25,0.375,0.28125,,,3,,,0.04761904761904767,1.203322488658631,0.05292561240249631,subject_dependent,rbf_svm,,,0.416005291005291,0.19999999999999998,0.375,0.22499999999999998,0.3333333333333333,0.375,0.375,0.3833333333333333,,,,
0.375,0.5277777777777778,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 0, 0], [0, 1, 2], [3, 0, 1]]",valence,0.3952380952380952,0.375,0.38035714285714284,,,4,,,0.11111111111111116,1.220299360449768,0.13157894736842105,subject_dependent,rbf_svm,,,0.39464285714285713,0.5277777777777778,0.375,0.5729166666666666,0.5277777777777778,0.375,0.375,0.33730158730158727,,,,
0.375,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.1}",,"[[0, 0, 1], [0, 0, 4], [0, 0, 3]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,0,,,0.0,1.6299830259992638,0.0,subject_dependent,rbf_svm,,,0.4166666666666667,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.5705357142857143,,,,
0.5,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.4327339646783183,"[[0, 2], [2, 4]]",valence,0.3333333333333333,0.5,0.5,2,0.3333333333333333,1,2,1.0,-0.33333333333333326,,-0.3333333333333333,subject_dependent,rbf_svm,0.0,0.6666666666666666,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,,0,0.0,4,0.6666666666666666
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 3], [0, 0, 1], [0, 0, 4]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,2,,,0.0,1.037260778688569,0.0,subject_dependent,rbf_svm,,,0.4239417989417989,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.4668650793650793,,,,
0.5,0.26666666666666666,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [0, 0, 1], [1, 0, 4]]",valence,0.2222222222222222,0.5,0.41666666666666663,,,3,,,-0.18518518518518512,0.9080205520885444,-0.22917462425705284,subject_dependent,rbf_svm,,,0.4916666666666667,0.19047619047619047,0.5,0.3571428571428571,0.26666666666666666,0.5,0.5,0.5595238095238095,,,,
0.25,0.2333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 1, 0], [1, 0, 0], [3, 1, 1]]",valence,0.20634920634920637,0.25,0.27976190476190477,,,4,,,-0.02127659574468077,1.166316509579128,-0.029411764705882353,subject_dependent,rbf_svm,,,0.43150793650793656,0.39999999999999997,0.25,0.675,0.2333333333333333,0.25,0.25,0.40317460317460324,,,,
0.5,0.4166666666666667,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 1, 3], [0, 0, 3]]",valence,0.3333333333333333,0.5,0.425,,,0,,,0.17948717948717952,1.2503226712537803,0.30348848933344197,subject_dependent,rbf_svm,,,0.5329365079365079,0.4761904761904762,0.5,0.6607142857142857,0.4166666666666667,0.5,0.5,0.626984126984127,,,,
0.625,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 0, 1], [0, 0, 5]]",valence,0.30303030303030304,0.625,0.5681818181818181,,,1,,,0.25,1.0724351158615804,0.28005601680560194,subject_dependent,rbf_svm,,,0.5064285714285713,0.2777777777777778,0.625,0.5208333333333334,0.3333333333333333,0.625,0.625,0.4706349206349207,,,,
0.5,0.26666666666666666,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 0, 2], [0, 1, 4]]",valence,0.2222222222222222,0.5,0.41666666666666663,,,2,,,-0.18518518518518512,0.8859424470815608,-0.22917462425705284,subject_dependent,rbf_svm,,,0.5115079365079365,0.19047619047619047,0.5,0.3571428571428571,0.26666666666666666,0.5,0.5,0.6047619047619048,,,,
