accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr
0.625,0.47222222222222215,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [1, 3, 0], [0, 1, 2]]",valence,0.47222222222222215,0.625,0.625,,,1,,,0.368421052631579,1.53732254242651,0.3684210526315789,subject_dependent,rbf_svm,,,0.29755291005291,0.47222222222222215,0.625,0.625,0.47222222222222215,0.625,0.625,0.20357142857142854,,,,
0.375,0.27777777777777773,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [1, 1, 1], [1, 1, 2]]",valence,0.3,0.375,0.4,,,2,,,0.0,1.0607535320285089,0.0,subject_dependent,rbf_svm,,,0.4351851851851851,0.3333333333333333,0.375,0.4375,0.27777777777777773,0.375,0.375,0.5140873015873016,,,,
0.5,0.5333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.2782788357597603,"[[2, 3], [1, 2]]",valence,0.5,0.5,0.5,1,0.3333333333333333,3,3,0.6,0.05882352941176472,,0.06666666666666667,subject_dependent,rbf_svm,0.6666666666666666,0.4,,0.5333333333333333,0.5,0.5666666666666667,0.5333333333333333,0.5,0.5,,2,0.4,2,0.6666666666666666
0.5,0.4444444444444444,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 2, 1], [0, 1, 2]]",valence,0.38888888888888884,0.5,0.4375,,,4,,,0.19999999999999996,1.169332842255281,0.2253744679276044,subject_dependent,rbf_svm,,,0.416005291005291,0.35555555555555557,0.5,0.4,0.4444444444444444,0.5,0.5,0.38888888888888884,,,,
0.25,0.26666666666666666,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.3383178888833366,"[[1, 2], [4, 1]]",valence,0.25,0.25,0.25,4,0.8,0,2,0.6666666666666666,-0.41176470588235303,,-0.4666666666666667,subject_dependent,rbf_svm,0.2,0.3333333333333333,,0.26666666666666666,0.25,0.2833333333333333,0.26666666666666666,0.25,0.25,,1,0.3333333333333333,1,0.2
0.375,0.3055555555555555,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 3, 0], [1, 2, 0], [0, 1, 0]]",valence,0.25925925925925924,0.375,0.3333333333333333,,,1,,,-0.05263157894736836,0.9195820415108975,-0.06622661785325219,subject_dependent,rbf_svm,,,0.7444444444444445,0.27777777777777773,0.375,0.375,0.3055555555555555,0.375,0.375,0.7430555555555555,,,,
0.5,0.4444444444444444,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 1, 0], [1, 2, 0], [0, 2, 0]]",valence,0.38888888888888884,0.5,0.4375,,,2,,,0.19999999999999996,1.041734663892271,0.2253744679276044,subject_dependent,rbf_svm,,,0.6865079365079364,0.35555555555555557,0.5,0.4,0.4444444444444444,0.5,0.5,0.6777777777777777,,,,
0.5,0.5555555555555555,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 2, 0], [0, 1, 2], [0, 0, 2]]",valence,0.5,0.5,0.47916666666666663,,,3,,,0.2727272727272727,1.0457348968092997,0.30037570459305535,subject_dependent,rbf_svm,,,0.48611111111111116,0.611111111111111,0.5,0.625,0.5555555555555555,0.5,0.5,0.5333333333333333,,,,
0.5,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[4, 0, 0], [2, 0, 0], [0, 2, 0]]",valence,0.26666666666666666,0.5,0.4,,,4,,,0.11111111111111116,0.9275645274564417,0.12909944487358055,subject_dependent,rbf_svm,,,0.8166666666666668,0.2222222222222222,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.888888888888889,,,,
0.75,0.8055555555555555,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 1, 0], [1, 3, 0], [0, 0, 1]]",valence,0.8055555555555555,0.75,0.75,,,0,,,0.5789473684210527,0.6936112312912137,0.5789473684210527,subject_dependent,rbf_svm,,,0.8184523809523809,0.8055555555555555,0.75,0.75,0.8055555555555555,0.75,0.75,0.8083333333333332,,,,
0.5,0.6333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 1, 0], [0, 1, 0], [2, 1, 2]]",valence,0.4904761904761905,0.5,0.5196428571428571,,,1,,,0.28888888888888886,0.6984724175978918,0.34401648061622603,subject_dependent,rbf_svm,,,0.6944444444444443,0.5555555555555555,0.5,0.75,0.6333333333333333,0.5,0.5,0.8968253968253969,,,,
0.375,0.4166666666666667,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 1, 0], [3, 1, 0], [1, 0, 1]]",valence,0.42857142857142855,0.375,0.40476190476190477,,,2,,,0.09090909090909094,1.0783657531908903,0.10846522890932808,subject_dependent,rbf_svm,,,0.6638888888888889,0.5666666666666667,0.375,0.55,0.4166666666666667,0.375,0.375,0.6736111111111112,,,,
0.375,0.4666666666666666,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [1, 2, 2], [0, 0, 1]]",valence,0.30158730158730157,0.375,0.3988095238095238,,,3,,,0.14893617021276595,1.7174302973016462,0.20588235294117646,subject_dependent,rbf_svm,,,0.5344444444444444,0.39999999999999997,0.375,0.65,0.4666666666666666,0.375,0.375,0.6301587301587303,,,,
0.5,0.4444444444444444,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 1, 1], [2, 0, 0], [0, 0, 3]]",valence,0.3968253968253968,0.5,0.4464285714285714,,,4,,,0.2195121951219512,0.8193109888630963,0.2252817784447915,subject_dependent,rbf_svm,,,0.7611111111111111,0.3611111111111111,0.5,0.40625,0.4444444444444444,0.5,0.5,0.8555555555555555,,,,
0.125,0.1111111111111111,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [2, 1, 0], [0, 4, 0]]",valence,0.07407407407407407,0.125,0.08333333333333333,,,0,,,-0.2727272727272727,0.8629279376599257,-0.39735970711951313,subject_dependent,rbf_svm,,,0.6299603174603174,0.05555555555555555,0.125,0.0625,0.1111111111111111,0.125,0.125,0.7117063492063492,,,,
0.375,0.3333333333333333,"{""clf__C"": 0.1, ""clf__gamma"": 0.001}",,"[[3, 0, 0], [2, 0, 0], [3, 0, 0]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,1,,,0.0,1.3046067843406104,0.0,subject_dependent,rbf_svm,,,0.42526455026455023,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.4777777777777778,,,,
